brand,seed,channel,planted,n,point_forest,ai_lo,ai_hi,ai_se,dr_ate,dr_se,ldml_ate,ldml_lo,ldml_hi,ldml_se,t_forest,t_ldml
Fabhalta,1001,rep_training_score,0.0,3404,0.0004376284793953579,-0.1615691239180219,0.16244438087681257,0.08265802453382676,0.004995902029715003,0.020617529771227442,-0.00048814913160763435,-0.03432180685938581,0.03334550859617053,0.01726238746969523,2.9,1.2
Fabhalta,1002,engagement_score,0.138,3404,0.15479418741302378,-0.009255418912530844,0.31884379373857835,0.08370031609027237,0.162873473883096,0.02075767057863987,0.1620396723124822,0.12767174614842552,0.19640759847653885,0.01753497841549461,3.5,1.4
Fabhalta,1002,peer_influence_score,0.093,3404,0.09453115194908167,-0.07564242302201386,0.26470472692017716,0.08682484727836608,0.07776675478512861,0.023032168103439516,0.09942916101046977,0.06486198526255216,0.13399633675838735,0.017636638234467098,2.9,1.3
Fabhalta,1002,rep_training_score,0.0,3404,-0.00031625467825342757,-0.15927007497433826,0.15863756561783138,0.08110037750493622,0.01062850581546893,0.02030940297939202,-0.0027155628525448823,-0.03582628291217386,0.03039515720708409,0.016893534942887783,2.8,1.1
Fabhalta,1003,engagement_score,0.138,3404,0.14775396897774096,-0.0036303956684313465,0.29913833362391323,0.07723833940121975,0.14106568120462215,0.020537608630433093,0.14947890459701146,0.11494665396120207,0.18401115523282086,0.017618818972284882,2.9,1.2
Fabhalta,1003,peer_influence_score,0.093,3404,0.08138592935971568,-0.08415928042935224,0.24693113914878356,0.08446339309756092,0.10665938577742931,0.024438870721435774,0.08881208102470024,0.05368279889127611,0.12394136315812437,0.017923432476575806,2.8,1.2
Fabhalta,1003,rep_training_score,0.0,3404,-0.001197015293461985,-0.15328993841028285,0.15089590782335888,0.07759985546511103,0.001325936081585443,0.019776852049550035,0.003017876479386387,-0.029815902048484777,0.035851655007257545,0.01675223564660362,2.7,1.0
Fabhalta,1004,engagement_score,0.138,3404,0.14389375185852177,-0.014111971842937443,0.301899475559981,0.0806166458677094,0.14256868201103728,0.021531133561939624,0.15124365190990824,0.11556481882467912,0.18692248499513733,0.018203820767452458,2.7,1.1
Fabhalta,1004,peer_influence_score,0.093,3404,0.056130174342270085,-0.09879611769133853,0.21105646637587863,0.07904547840348526,0.05520699289962533,0.022780344903117013,0.0656449851423192,0.030587501831867134,0.10070246845277125,0.017886799750904108,2.5,1.0
Fabhalta,1004,rep_training_score,0.0,3404,4.7041341472766356e-05,-0.1659503628021729,0.1660444454851184,0.08469410874059201,0.0034340829026564155,0.020311428829515307,0.006880544909296239,-0.026789736403163726,0.040550826221756195,0.01717903062405577,2.2,1.2
Fabhalta,1005,engagement_score,0.138,3404,0.14588128636244824,-0.024933134425887543,0.316695707150784,0.08715181543555685,0.14941935902942516,0.020871052350377596,0.14851533901653272,0.11346561059063545,0.18356506744242995,0.017882843104447346,2.7,1.1
